시설명,카테고리1,카테고리2,위도,경도
세종대왕역사문화관,전시/공연,전시/기념관,37.30493307,127.611333
세종대학교박물관,전시/공연,전시/기념관,37.55160814,127.073183
세종마을상촌재,전시/공연,전시/기념관,37.5818557,126.969678
세종마을한옥체험관,전시/공연,전시/기념관,37.5818557,126.969678
세종문화예술회관,전시/공연,영화/연극/공연,36.59982447,127.287844
세종문화원,전시/공연,영화/연극/공연,36.60331978,127.300593
세종문화회관,전시/공연,영화/연극/공연,37.57184786,126.976168
세종문화회관,전시/공연,영화/연극/공연,37.57184786,126.976168
세종문화회관,전시/공연,영화/연극/공연,37.57184786,126.976168
세종문화회관,전시/공연,영화/연극/공연,37.57184786,126.976168
세종문화회관,전시/공연,영화/연극/공연,37.57184786,126.976168
세종문화회관,전시/공연,전시/기념관,37.57184786,126.976168
세종보홍보관,전시/공연,전시/기념관,36.47716961,127.262273
세종산림욕장,문화관광/명소,관광지,37.30214468,127.615903
세종시국립박물관(2022년12월예정),전시/공연,전시/기념관,36.48509972,127.274451
세종시국립어린이박물관(2023년예정),전시/공연,전시/기념관,36.48774379,127.274103
세종시립민속박물관,전시/공연,전시/기념관,36.60908191,127.170609
세종에머슨CC,레저/체육/공원,대형레저시설,36.69694921,127.185333
세종예술의전당,전시/공연,영화/연극/공연,36.48667084,127.267368
세종음악창작소누리락,전시/공연,영화/연극/공연,36.49854685,127.26383
세종이야기,전시/공연,전시/기념관,37.57184786,126.976168
세종전통문화체험관,전시/공연,전시/기념관,36.50881677,127.294231
세종전통장류박물관,전시/공연,전시/기념관,36.6757125,127.259323
세종천문대,문화관광/명소,관광지,37.25758772,127.753814
세종퍼펙트리그구장,레저/체육/공원,대형체육시설,36.60247126,127.277719
세종풋살파크,레저/체육/공원,대형체육시설,36.57907075,127.286415
세종필드GC,레저/체육/공원,대형레저시설,36.53858587,127.261912
세종호수공원,레저/체육/공원,공원,36.4967159,127.274998
세종호수공원매화공연장,전시/공연,영화/연극/공연,36.49882314,127.270076
세주묘엄박물관,전시/공연,전시/기념관,37.2915096,127.037497
세중돌박물관,전시/공연,전시/기념관,37.24702311,127.289809
세천강변리틀야구장,레저/체육/공원,대형체육시설,35.87384436,128.462201
세천유원지,문화관광/명소,관광지,36.32834397,127.483129
세컨드뮤지엄,전시/공연,영화/연극/공연,37.58243583,126.969621
세컨라운드골프,레저/체육/공원,대형체육시설,37.29103336,127.066671
세현컨트리클럽,레저/체육/공원,대형레저시설,37.18983074,127.195381
세화미술관,전시/공연,전시/기념관,37.56964251,126.972139
세화해수욕장,문화관광/명소,관광지,33.48751008,126.833434
센띠르갤러리,전시/공연,전시/기념관,37.78603344,126.725379
센츄리21CC,레저/체육/공원,대형레저시설,37.28145011,127.842417
센츄리21CC퍼블릭,레저/체육/공원,대형레저시설,37.28145011,127.842417
센트럴시티밀레니엄홀,전시/공연,영화/연극/공연,37.50393518,127.002413
셔우드홀기념문화센터(2023년6월예정),전시/공연,영화/연극/공연,38.47218738,128.443621
소극장 보노마루,레저/체육/공원,대형체육시설,37.30127951,126.867322
소극장가변,전시/공연,영화/연극/공연,37.58856577,127.012271
소극장고도,전시/공연,영화/연극/공연,36.326843,127.42292
소극장공유,전시/공연,영화/연극/공연,37.58760122,127.003206
소극장공터다,전시/공연,영화/연극/공연,36.12528973,128.34051
소극장극예술공간,전시/공연,영화/연극/공연,37.48914044,126.7835
소극장날개,전시/공연,영화/연극/공연,35.17689049,128.06274
소극장달과함께걷다,전시/공연,영화/연극/공연,35.86710369,128.731166
소극장더켠,전시/공연,영화/연극/공연,37.61481002,127.029109
소극장마당,전시/공연,영화/연극/공연,37.39554648,126.919649
소극장마당,전시/공연,영화/연극/공연,36.32547689,127.428039
소극장무극,전시/공연,영화/연극/공연,37.5818577,127.00086
소극장소금창고,전시/공연,영화/연극/공연,35.85580489,128.582307
소극장여우,전시/공연,영화/연극/공연,37.85710402,127.747054
소극장연극바보들,전시/공연,영화/연극/공연,37.87333935,127.744863
소극장창덕궁,전시/공연,영화/연극/공연,37.57683211,126.990476
소극장커튼콜,전시/공연,영화/연극/공연,36.32714681,127.423879
소극장푸른가시,전시/공연,영화/연극/공연,35.55646643,129.321763
소극장품,전시/공연,영화/연극/공연,35.55704343,129.320586
소극장하다,전시/공연,영화/연극/공연,37.03323407,127.604181
소극장함세상,전시/공연,영화/연극/공연,35.85672154,128.580759
소극장혜화당,전시/공연,영화/연극/공연,37.58122414,127.004021
소근진성,문화관광/명소,명승지,36.81961264,126.183935
소금강돌박물관,전시/공연,전시/기념관,37.8481066,128.726143
소금강유원지,문화관광/명소,관광지,37.81665984,128.70692
소금박물관,전시/공연,전시/기념관,34.99631801,126.175521
소금밭전망대,문화관광/명소,관광지,34.99550755,126.176071
소금산그랜드밸리,문화관광/명소,관광지,37.36457641,127.834038
소금포역사관,전시/공연,전시/기념관,35.5351904,129.39083
소길종합운동장,레저/체육/공원,대형체육시설,33.43597009,126.378975
소나무갤러리,전시/공연,전시/기념관,35.82818262,128.628222
소나무예술극장,전시/공연,영화/연극/공연,37.46224731,126.881341
소나무전시관,전시/공연,전시/기념관,36.49920811,127.802708
소너스,전시/공연,전시/기념관,37.78659369,126.700894
소노벨변산아쿠아월드,문화관광/명소,관광지,35.63211966,126.470468
소노벨천안오션파크천안,문화관광/명소,관광지,36.75731116,127.224096
소노캄거제오션어드벤처,레저/체육/공원,대형레저시설,34.84379126,128.702943
소노펠리체CC,레저/체육/공원,대형레저시설,38.21312066,128.493436
소노펠리체CC비발디파크마운틴,레저/체육/공원,대형레저시설,37.64818721,127.685865
소노펠리체CC비발디파크웨스트,레저/체육/공원,대형레저시설,37.63865599,127.673648
소노펠리체CC비발디파크이스트,레저/체육/공원,대형레저시설,37.66700893,127.686358
소놀이굿전수관,전시/공연,전시/기념관,37.7914876,127.000391
소다미술관,전시/공연,전시/기념관,37.20162012,127.006088
소담갤러리,전시/공연,전시/기념관,37.79193061,126.69534
소담아트홀,전시/공연,영화/연극/공연,35.83641034,128.627736
소도당골,문화관광/명소,관광지,37.11576157,128.949183
소돌해수욕장,문화관광/명소,관광지,37.90618299,128.82725
소동패전수교육관,전시/공연,전시/기념관,34.75551882,127.601082
소래산산림욕장,문화관광/명소,관광지,37.44971468,126.782746
소래습지생태공원,전시/공연,전시/기념관,37.40736482,126.746337
소래습지생태공원,문화관광/명소,관광지,37.41375868,126.747797
소량산성,문화관광/명소,명승지,35.01308626,127.791709
소록도중앙공원,레저/체육/공원,공원,34.5099572,127.121422
소록도해수욕장,문화관광/명소,관광지,34.51123121,127.118958
소룡동시민체육공원,레저/체육/공원,공원,35.9831498,126.675978
소리산유원지,문화관광/명소,관광지,37.64526569,127.611501
소리산자연발생유원지,문화관광/명소,관광지,37.62858366,127.611029
소리소극장,전시/공연,영화/연극/공연,37.49962405,127.137509
소리체험박물관,전시/공연,전시/기념관,37.59896244,126.508241
소망진산유등테마공원(2022년9월예정),문화관광/명소,관광지,35.18239261,128.077487
소매물도몽돌밭,문화관광/명소,관광지,34.73106961,128.531172
소문산성,문화관광/명소,명승지,36.48634651,127.362345
소민아트센터,전시/공연,영화/연극/공연,35.15935509,129.057231
소백산국립공원,레저/체육/공원,공원,36.95846914,128.48046
소백산자연휴양림,문화관광/명소,관광지,37.06069296,128.467308
소비자전시장,전시/공연,전시/기념관,36.11398002,128.351101
소사벌레포츠타운,레저/체육/공원,대형체육시설,36.98756543,127.106511
소사벌레포츠타운축구장,레저/체육/공원,대형체육시설,36.98756543,127.106511
소석문화센타,전시/공연,영화/연극/공연,35.86357738,128.603087
소선암자연휴양림,문화관광/명소,관광지,36.91922142,128.312313
소설펜션,문화관광/명소,관광지,37.89680663,127.112807
소소미술관,전시/공연,전시/기념관,35.03595977,126.905549
소소재,전시/공연,전시/기념관,37.17933977,127.534568
소수박물관,전시/공연,전시/기념관,36.92592352,128.582312
소아르미술관,전시/공연,전시/기념관,35.07551758,126.959455
소안8경,문화관광/명소,관광지,34.12031716,126.667457
소안도해변,문화관광/명소,관광지,34.17885047,126.668167
소안항일운동기념관,전시/공연,전시/기념관,34.16712451,126.652862
소암기념관,전시/공연,전시/기념관,33.2451236,126.567421
소양호권역홍보관,전시/공연,전시/기념관,38.02951194,127.880074
소요 별앤숲 테마파크,문화관광/명소,관광지,37.95014961,127.065987
소요대,문화관광/명소,관광지,37.65775513,126.991069
소요산관광지,문화관광/명소,관광지,37.9457817,127.082522
소요산관광지야외음악당,전시/공연,영화/연극/공연,37.94679444,127.072116
소요산유원지,문화관광/명소,관광지,37.94668653,127.074543
소요생활체육공원축구장,레저/체육/공원,대형체육시설,37.94320773,127.053321
소울아카이브관,문화관광/명소,관광지,34.58895495,126.310021
소울아트스페이스,전시/공연,영화/연극/공연,35.2477413,129.096943
소울원,문화관광/명소,관광지,37.80591256,126.734783
소월경암문학예술기념관,전시/공연,전시/기념관,36.81616626,127.610048
소월아트홀,전시/공연,영화/연극/공연,37.55931111,127.036007
소이컨트리클럽(2022년12월예정),레저/체육/공원,대형레저시설,36.92198987,127.779338
소인국테마파크,문화관광/명소,관광지,33.29064522,126.322195
소인국테마파크전시관,전시/공연,전시/기념관,33.29064522,126.322195
소재해수욕장,문화관광/명소,관광지,37.25402793,126.112666
소전미술관,전시/공연,전시/기념관,37.45196809,126.785501
소전미술관,전시/공연,전시/기념관,34.48699026,126.264615
소창기념품전시관,전시/공연,전시/기념관,37.74568971,126.484838
소창체험관,문화관광/명소,관광지,37.74568971,126.484838
소천권태호기념음악관,전시/공연,영화/연극/공연,36.56920338,128.772517
소천화실,전시/공연,전시/기념관,37.41226629,127.136761
소촌아트팩토리,전시/공연,전시/기념관,35.1526623,126.790882
소포리마을체험관,전시/공연,전시/기념관,34.4831451,126.204294
소피아그린CC,레저/체육/공원,대형레저시설,37.17176247,127.701435
소향씨어터신한카드홀,전시/공연,영화/연극/공연,35.17304615,129.127655
소호아트미술관,전시/공연,전시/기념관,37.75549478,127.360172
소호요트경기장,레저/체육/공원,대형레저시설,34.73879444,127.650859
소호체험휴양마을체험관,문화관광/명소,관광지,35.66914354,129.086142
소호해변공원,문화관광/명소,관광지,34.73905664,127.640628
속리산국립공원,레저/체육/공원,공원,36.58168592,127.862117
속리산문장대,문화관광/명소,관광지,36.57568106,127.89946
속리산법주사자연관찰로,문화관광/명소,관광지,36.53892117,127.830277
속리산소나무숲,문화관광/명소,관광지,36.49722645,127.80419
속리산숲체험휴양마을,문화관광/명소,관광지,36.49245548,127.792474
속리산자생식물원,문화관광/명소,관광지,36.50003296,127.803196
